id,status,french_name,english_name,french_attribut,english_attribut,type,french_tag,english_tag,unit,validity_range,comment,CO2,main_type,sous_type
40699,Valide générique,Coulommiers,Coulommiers cheese,,from cow's milk, Lait et produits laitiers > Fromages,"Agribalyse,Coulommiers,fromages","Agribalyse,Coulommiers cheese,fromages",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : LDPE - Préparation : Pas de préparation,5.47,Lait et produits laitiers,Fromages
40655,Valide générique,Coupe glacée parfum pêche Melba ou poire Belle-Hélène,Goblet of ice cream,,peach Melba or Belle Helene pear type, Glaces et sorbets > Desserts glacés,"Agribalyse,Coupe glacée parfum pêche Melba ou poire Belle-Hélène,desserts glacés","Agribalyse,Goblet of ice cream,desserts glacés",kgCO2e/kg de poids net,24/02/2026,Livraison : Congelé - Matériau d'emballage : PP - Préparation : Pas de préparation,2.09,Glaces et sorbets,Desserts glacés
40656,Valide générique,Coupe glacée type café ou chocolat liégeois,Goblet of ice cream,,coffee or chocolate ice cream topped with whipped cream, Glaces et sorbets > Desserts glacés,"Agribalyse,Coupe glacée type café ou chocolat liégeois,desserts glacés","Agribalyse,Goblet of ice cream,desserts glacés",kgCO2e/kg de poids net,24/02/2026,Livraison : Congelé - Matériau d'emballage : PP - Préparation : Pas de préparation,2.09,Glaces et sorbets,Desserts glacés
40346,Valide générique,Courge,Squash,crue,all types," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courge","Agribalyse,Squash,légumes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.62,"Fruits, légumes, légumineuses et oléagineux",Légumes
40340,Valide générique,Courge doubeurre (butternut),Squash,pulpe,butternut," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courge doubeurre (butternut)","Agribalyse,Squash,légumes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.62,"Fruits, légumes, légumineuses et oléagineux",Légumes
40341,Valide générique,Courge hokkaïdo,Sweet green hokkaido squash,pulpe,pulp," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courge hokkaïdo","Agribalyse,légumes,Sweet green hokkaido squash",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.596,"Fruits, légumes, légumineuses et oléagineux",Légumes
40342,Valide générique,Courge melonnette,Squash,pulpe,melonnette jaspée from Vendée," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courge melonnette","Agribalyse,Squash,légumes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.62,"Fruits, légumes, légumineuses et oléagineux",Légumes
40343,Valide générique,Courge musquée,Pumpkin (cucurbita moschata),pulpe,pulp," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courge musquée","Agribalyse,légumes,Pumpkin (cucurbita moschata)",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.596,"Fruits, légumes, légumineuses et oléagineux",Légumes
40344,Valide générique,Courge spaghetti,Squash,pulpe,spaghetti," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courge spaghetti","Agribalyse,Squash,légumes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.62,"Fruits, légumes, légumineuses et oléagineux",Légumes
40345,Valide générique,Courge spaghetti,Squash,pulpe,spaghetti," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courge spaghetti","Agribalyse,Squash,légumes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,1.13,"Fruits, légumes, légumineuses et oléagineux",Légumes
40347,Valide générique,Courgette,Courgette or zucchini,pulpe et peau,pulp and peel," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courgette","Agribalyse,légumes,Courgette or zucchini",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation,0.485,"Fruits, légumes, légumineuses et oléagineux",Légumes
40348,Valide générique,Courgette,Courgette or zucchini,pulpe et peau,pulp and peel," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courgette","Agribalyse,légumes,Courgette or zucchini",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Cuisson à l'eau,0.917,"Fruits, légumes, légumineuses et oléagineux",Légumes
40349,Valide générique,Courgette,Courgette or zucchini,pulpe et peau,pulp and peel," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courgette","Agribalyse,légumes,Courgette or zucchini",kgCO2e/kg de poids net,24/02/2026,Livraison : Congelé - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.84,"Fruits, légumes, légumineuses et oléagineux",Légumes
40350,Valide générique,Courgette,Courgettes,purée,puree," Fruits, légumes, légumineuses et oléagineux > Légumes","Agribalyse,légumes,Courgette","Agribalyse,légumes,Courgettes",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (moyen) - Matériau d'emballage : PP - Préparation : Micro-onde,0.851,"Fruits, légumes, légumineuses et oléagineux",Légumes
41078,Valide générique,Couronne de Noël (Brioche) aux fruits confits,Christmas brioche with candied fruits,préemballée,prepacked, Produits céréaliers > Pains et viennoiseries,"Agribalyse,Couronne de Noël (Brioche) aux fruits confits,pains et viennoiseries","Agribalyse,Christmas brioche with candied fruits,pains et viennoiseries",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (court) - Matériau d'emballage : PS - Préparation : Pas de préparation,3.38,Produits céréaliers,Pains et viennoiseries
39613,Valide générique,Court-bouillon pour poissons,Aromatic stock cube,déshydraté,for fish, Aides culinaires et ingrédients divers > Aides culinaires,"Agribalyse,Court-bouillon pour poissons,aides culinaires","Agribalyse,Aromatic stock cube,aides culinaires",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Aluminium - Préparation : Pas de préparation,9.43,Aides culinaires et ingrédients divers,Aides culinaires
41079,Valide générique,Couscous (semoule de blé dur roulée précuite à la vapeur),Couscous (durum wheat semolina pre-cooked with steam),crue,raw," Produits céréaliers > Pâtes, riz et céréales","Agribalyse,pâtes,Couscous (semoule de blé dur roulée précuite à la vapeur),riz et céréales","Agribalyse,pâtes,Couscous (durum wheat semolina pre-cooked with steam),riz et céréales",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,1.67,Produits céréaliers,"Pâtes, riz et céréales"
41080,Valide générique,Couscous (semoule de blé dur roulée précuite à la vapeur),Couscous (durum wheat semolina pre-cooked with steam),cuite,cooked," Produits céréaliers > Pâtes, riz et céréales","Agribalyse,pâtes,Couscous (semoule de blé dur roulée précuite à la vapeur),riz et céréales","Agribalyse,pâtes,Couscous (durum wheat semolina pre-cooked with steam),riz et céréales",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Micro-onde,0.712,Produits céréaliers,"Pâtes, riz et céréales"
39971,Valide générique,Couscous à la viande,Couscous w meat,,, Entrées et plats composés > Plats composés,"Agribalyse,Couscous à la viande,plats composés","Agribalyse,Couscous w meat,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,3.85,Entrées et plats composés,Plats composés
39972,Valide générique,Couscous à la viande ou au poulet,Couscous with meat or chicken,allégé,light, Entrées et plats composés > Plats composés,"Agribalyse,Couscous à la viande ou au poulet,plats composés","Agribalyse,Couscous with meat or chicken,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,2.98,Entrées et plats composés,Plats composés
39973,Valide générique,Couscous au mouton,Couscous w mutton,,, Entrées et plats composés > Plats composés,"Agribalyse,Couscous au mouton,plats composés","Agribalyse,Couscous w mutton,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,14.0,Entrées et plats composés,Plats composés
39974,Valide générique,Couscous au poisson,Couscous w fish,,, Entrées et plats composés > Plats composés,"Agribalyse,Couscous au poisson,plats composés","Agribalyse,Couscous w fish,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,4.07,Entrées et plats composés,Plats composés
39975,Valide générique,Couscous au poulet,Couscous w chicken,,, Entrées et plats composés > Plats composés,"Agribalyse,Couscous au poulet,plats composés","Agribalyse,Couscous w chicken,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,2.72,Entrées et plats composés,Plats composés
39976,Valide générique,Couscous de légumes,Couscous with vegetables,,, Entrées et plats composés > Plats composés,"Agribalyse,Couscous de légumes,plats composés","Agribalyse,Couscous with vegetables,plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,0.899,Entrées et plats composés,Plats composés
39977,Valide générique,Couscous royal (avec plusieurs viandes),Couscous royal (with different meats),,, Entrées et plats composés > Plats composés,"Agribalyse,Couscous royal (avec plusieurs viandes),plats composés","Agribalyse,Couscous royal (with different meats),plats composés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Micro-onde,3.85,Entrées et plats composés,Plats composés
41556,Valide générique,Crabe ou Tourteau,Crab,bouilli/cuit à l'eau,boiled/cooked in water," Viandes, oeufs, poissons > Mollusques et crustacés cuits","Agribalyse,mollusques et crustacés cuits,Crabe ou Tourteau","Agribalyse,mollusques et crustacés cuits,Crab",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : Pas d'emballage - Préparation : Cuisson à l'eau,31.1,"Viandes, oeufs, poissons",Mollusques et crustacés cuits
39614,Valide générique,Crème anglaise,Light custard cream with vanilla,préemballée,prepacked, Aides culinaires et ingrédients divers > Sauces,"Agribalyse,Crème anglaise,sauces","Agribalyse,Light custard cream with vanilla,sauces",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PVC - Préparation : Pas de préparation,1.75,Aides culinaires et ingrédients divers,Sauces
40700,Valide générique,Crème aux ufs,Custard cream with eggs (a small jar of chocolate or vanilla cream or other flavour),(petit pot de crème chocolat vanille etc.)  rayon frais,refrigerated, Lait et produits laitiers > Produits laitiers frais et assimilés,"Agribalyse,produits laitiers frais et assimilés,Crème aux ufs","Agribalyse,Custard cream with eggs (a small jar of chocolate or vanilla cream or other flavour),produits laitiers frais et assimilés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Pas de préparation,3.64,Lait et produits laitiers,Produits laitiers frais et assimilés
40701,Valide générique,Crème brûlée,Caramelized custard cream (crème brûlée),rayon frais,refrigerated, Lait et produits laitiers > Produits laitiers frais et assimilés,"Agribalyse,Crème brûlée,produits laitiers frais et assimilés","Agribalyse,Caramelized custard cream (crème brûlée),produits laitiers frais et assimilés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Pas de préparation,1.92,Lait et produits laitiers,Produits laitiers frais et assimilés
40702,Valide générique,Crème caramel,Custard cream with caramel sauce,rayon frais,refrigerated, Lait et produits laitiers > Produits laitiers frais et assimilés,"Agribalyse,Crème caramel,produits laitiers frais et assimilés","Agribalyse,Custard cream with caramel sauce,produits laitiers frais et assimilés",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Pas de préparation,1.8,Lait et produits laitiers,Produits laitiers frais et assimilés
40703,Valide générique,Crème chantilly,Whipped cream or Chantilly cream,sous pression,under pressure, Lait et produits laitiers > Crèmes et spécialités à base de crème,"Agribalyse,Crème chantilly,crèmes et spécialités à base de crème","Agribalyse,Whipped cream or Chantilly cream,crèmes et spécialités à base de crème",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Pas de préparation,1.71,Lait et produits laitiers,Crèmes et spécialités à base de crème
39864,Valide générique,Crème de cassis,Blackcurrant liqueur,,, Boissons > Boissons alcoolisées,"Agribalyse,Crème de cassis,boisson alcoolisées","Agribalyse,Blackcurrant liqueur,boisson alcoolisées",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Verre - Préparation : Réfrigéré chez le consommateur,1.48,Boissons,Boissons alcoolisées
40704,Valide générique,Crème de lait,Thick cream,15 à 20% MG,light, Lait et produits laitiers > Crèmes et spécialités à base de crème,"Agribalyse,crèmes et spécialités à base de crème,Crème de lait","Agribalyse,crèmes et spécialités à base de crème,Thick cream",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Pas de préparation,2.55,Lait et produits laitiers,Crèmes et spécialités à base de crème
40705,Valide générique,Crème de lait,Liquid cream,15 à 20% MG,light, Lait et produits laitiers > Crèmes et spécialités à base de crème,"Agribalyse,crèmes et spécialités à base de crème,Crème de lait","Agribalyse,crèmes et spécialités à base de crème,Liquid cream",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Pas de préparation,2.45,Lait et produits laitiers,Crèmes et spécialités à base de crème
40706,Valide générique,Crème de lait,Thick cream 30% fat,30% MG,refrigerated, Lait et produits laitiers > Crèmes et spécialités à base de crème,"Agribalyse,crèmes et spécialités à base de crème,Crème de lait","Agribalyse,crèmes et spécialités à base de crème,Thick cream 30% fat",kgCO2e/kg de poids net,24/02/2026,Livraison : Glacé - Matériau d'emballage : PP - Préparation : Pas de préparation,3.68,Lait et produits laitiers,Crèmes et spécialités à base de crème
40707,Valide générique,Crème de lait,Liquid cream 30% fat,30% MG,UHT, Lait et produits laitiers > Crèmes et spécialités à base de crème,"Agribalyse,crèmes et spécialités à base de crème,Crème de lait","Agribalyse,crèmes et spécialités à base de crème,Liquid cream 30% fat",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : PP - Préparation : Pas de préparation,3.57,Lait et produits laitiers,Crèmes et spécialités à base de crème
40351,Valide générique,Crème de marrons,Chestnut cream,,," Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,fruits à coque et graines oléagineuses,Crème de marrons","Agribalyse,fruits à coque et graines oléagineuses,Chestnut cream",kgCO2e/kg de poids net,24/02/2026,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,1.68,"Fruits, légumes, légumineuses et oléagineux",Fruits à coque et graines oléagineuses
